id	date	newsorgs	title	keywords	maintext
1100401.201612311	20161231	동아일보	[사설]대선 노린 中외교관의 ‘사드 반대’ 訪韓 무례하다	대선,외교관,사드,반대,訪韓,무례,중국,외교,한반도,사드,THAAD,고도미사일방어체계,배치,대응,총괄,천하이,아주사,부사장,부국장,외교,관례,무시,방한,각계,인사,사드,반대,강조,사실,외교부,방한,내년,의견,일방적,30일,한국,여야,정치인,대선,주자,싱크탱크,관계자,부국장,서울,외교,차관,전략대,참석,사드,행동,주장,강성,외교관,중국,정부,요청,주중,한국,대사,면담,묵묵부답,사드,배치,반대,야당,의원,한국,정부,입장,무시,강행,방한,대선,내년,조기,여론,사드,배치,분열,관측,채널,공식,외교,무시,외교,결례,최순실,게이트,대통령,탄핵,권력,이동,대비,계산,한국,사드,배치,결정,7월,중국,요건,비자,발급,절차,롯데,세무,조사,전기차,배터리,인증,지연,한국,제품,수입,규제,한류,여행,제한,방위,압박,한국,생존,안보,경제,무기,보복,형국,국가주석,시진핑,중국,이웃,나라,친밀,유지,은혜,포용,외교,노선,공식적,천명,180도,중국,대국,장관,윤병세,외교,간담회,중국,보복,공식적,수준,정부,차원,대응,민간,차원,무책임,발언,사드,한중,긴장감,한국,영향력,인사들,중국,외교관,행동,신중,외교부,국론,분열,획책,중국,방관,방위,외교,적극	 중국 외교부에서 한반도 사드(THAAD 고고도미사일방어체계) 배치 대응을 총괄하는 천하이 아주사(국) 부사장(부국장)이 외교 관례를 무시하고 방한해 각계 인사에게 사드 반대를 강조한 사실이 뒤늦게 알려졌다. 외교부가 내년 초쯤 방한하는 게 좋겠다는 의견을 냈는데도 일방적으로 26 30일 한국을 찾아 여야 정치인들과 일부 대선 주자, 싱크탱크, 대기업 ..
1100611.20161231	20161231	서울신문	[사설] 외교 실무자급 보내 사드 여론 분열 나선 중국	외교,실무,자급,분열,사드,여론,중국,중국,외교,한반도,사드,고도미사일방어체계,배치,대응,업무,실무,자급,외교관,우리나라,여기저기,아주국,부국장,천하이,한국,30일,방한,기간,정치인,유력,중국,진출,대기업,본부,고위,관계자,결정,사드,배치,한국민,사이,논란,대상,주지,사실,최순실,게이트,반대,진영,목소리,조금,강화,천하,부국장,방한,한반도,사드,배치,중국,외교관,상대국,사드,반대,목소리,국론,분열,획책,묵과,중국,외교관,관계자,중국,박근혜,정부,결정,사드,배치,한류,경제적,억압,한한령,限韓令,대응,한국,연예인,방송,출연,대중,공연,중국,시장,진출,한국,기업,활동,갖가지,방법,제약,자국,관광객,한국,방문,노골적,통제,천하이,삼성,현대차,SK,LG,중국,사업,대기업,접촉,사드,반대,중국,정부,기본,입장,설명,한국,기업,경고,롯데그룹,소유,골프장,경북,성주,지역,사드,배치,결정,중국,정부,계열사,현지,롯데,횡포,중국,천하,부국장,방문,한국,사실,협박,목적,해석,중국,정부,만사,중국,부국장,실무자,정치인들,새누리당,대표,개혁보수,김무성,의원,국민,원내대표,비상대책위원장,원내,대표,비상,대책,위원장,박지원,의원,실망,대권,大權,유력,정치인,철저,중국,외교,장난,이용,모습,한마디,국격,훼손,국익,외면,중국,외교관,생각,정치인들,반성,중국,명실상부,2개국,G2,일원,대접,외교,정도,正道	중국 외교부에서 한반도 사드(고고도미사일방어체계) 배치 문제에 대응하는 업무를 맡은 실무자급 외교관이 우리나라 여기저기를 휘젓고 다녔다고 한다. 아주국 부국장이라는 천하이는 지난 26일 한국을 찾아 30일 돌아간 것으로 알려졌다. 그는 방한 기간에 국내 유력 정치인과 중국에 진출한 대기업의 본부를 찾아 고위 관계자들을 만났다. 어이없는 일이 아닐 수 없..
1101101.20161226	20161226	한국일보	국정농단에 타오른 ‘800만 촛불혁명’ 민주주의 새 이정표로	국정농단,촛불,혁명,민주주,이정표로,최순실게이트,박근혜,대통령,탄핵,박근혜,대통령,비선실세,최순실,60ㆍ수감중,국정농단,헌정,사상,번째,대통령,탄핵,소추,사태,재벌,강제,모금,미르,K스포츠,비리,재단,설립,출발,의혹,수정,대통령,연설문,인사,개입,국정,농단,사태,최씨,자신,의상,물론,국정,의혹,국민,탄핵,요구,연초,40%,대통령,지지율,4%,추락,탄핵소추안,국회,본회의,찬성,반대,무효,2표,가결,헌법재판소,탄핵심판,황교안,대통령,권한,대행,총리,국정,민주주의,이정표,사태,촛불,집회,최순실,국정,농단,촉발,촛불집회,박근혜,퇴진,촛불,집회,규모,헌정사,최대,시민집회,대한민국,민주주,역사,이정표,기록,촛불,세밑,토요일,연인원,광장,최대,규모,212만,주최측,추산,촛불,민심,국회,대통령,탄핵,소추,가결,추동,촛불,이념,세대,지역,선출권력,부정,남용,경고,의미,청와대,100m,청와대,100m,행진,물리,충돌,평화,성숙,시민의식,강행,4,,중단북한,개성,공단,가동,중단,북한,1월,9월,4차,강행,주기,핵실험,차례,한반도,1년,냉기류,5월,36년,노동당,대회,김정은,시대,개막,한미,대대적,유엔,독자,제재,압박,북한,미사일,중거리,무수단,잠수함발사탄도미사일,SLBM,발사,도발,남북,마지막,안전판,개성공단,가동,전면,중단,태영호,공사,영국,주재,북한,북한,엘리트,탈북,탄생,연말,미국,트럼프,정권,한국,탄핵,정국,북한,도발,상태,사드,배치,결정,한중,고고도,미사일,방어,체계,THAADㆍ사드,경북,성주군,배치,결정,레이더,논란,유해,전자파,후보,지역,주민,반대,소모,정쟁,지속,국방부,성주,공군,미사일,포대,박근혜,대통령,배치,장소,골프장,진통,사드,배치,반대,중국,한류,확산,차단,보복조치,한중,냉각,국방부,배치,내년,사드,골프장,소유주,롯데,부지,교환,협상,진행,야권,배치,미국,예정,배치,민심,심판,총선,16년,여소야대4월,총선,선거혁명,국회,16년,여소야대,국회,20년,체제,등장,진박,眞朴,마케팅,대표,새누리당,패권주의,막장공천,민심,심판,새누리당,과반의석,고사,122석,수도권,압승,더불어민주당,123석,전국정당,면모,각인,국민,38석,돌풍,호남,독주,영호남,지역주의,붕괴,이변,국회,협치,뒷돈,판사,스폰서,검사,법조,비리,몸살,검사,전관,비리,정운호,네이처리퍼블릭,대표,상습,도박,사건,법조계,구명,청탁,1억,000여만,김수천,부장,판사,정씨,석방,장담,50억,요구,부장,판사,출신,최유정,변호사,구속,기소,검사장,출신,홍만표,변호사,정씨,거액,혐의,징역,뇌물,법조인들,기소,진경준,검사장,징역,친구,스폰서,김형준,부장,검사,재판,양승태,대법원장,법관,직업윤리,사실,참담,국민,사과,3ㆍ5,김영란법,혼란,부정청탁,금품,수수,법률,김영란법,시행,공직사회,부정부패,관행,정상,청탁,근절,대가,입증,공직자,부정청탁,금품,수수,처벌,법률,축산,화훼,농가,고급,음식점,중심,경제,위축,국가적,투명성,청렴도,획기적,제도적응,진행,국민권익위원회,3만,식사,5만,선물,10만,경조사,제한,시행령,마련,적용,확장,해석,혼란,이세돌,열풍,세계,AI,패배,이세돌,패배지,인간,패배,이세돌,서울,구글,바둑,인공,지능,AI,프로그램,알파고,세기,대결,최종,승리,알파고,인간,기계,패배,사실,인류,충격,행사,9단,패배,사람,바둑,기계,인간,고유,영역,9단,5차례,대국,4번,승리,충격,계기,세계,산업,인공,지능,열풍,경주,최대,규모,지진,국민,충격,공포,9월,오후8시,33분,경북,경주,규모,5.8,지진,발생,기상청,지진,관측,이래,지진,23명,경주,지역,피해액,130억,여진,규모,550차례,발생,전문가들,지진,자극,주변,단층,지진,발생,경고,국민들,한반도,지진,안전지대,사회전반,지진,경각심,지진,내년,설계,신규,주택,내진,의무화,공항,철도,공공시설,내진,보강,시기,안전,제도,개선,조선,해운업,동반,몰락,회생,세계,최고,자부,한국,조선,해운산업,동반,몰락,산업,불황,세계,경기,누적,과잉공급,여파,신규,수주,급감,발목,그간,대마,불사,선제,구조,조정,정부,경영진,오판,선사,글로벌,최대,한진해운,법정,관리,내년,청산,현대상선,회생,장담,상태,조선,정부,지원,연명,대우조선해양,삼성,현대중공업,겨울	최순실게이트와 박근혜 대통령 탄핵박근혜 대통령의 비선실세 최순실(60ㆍ수감중)씨의 국정농단이 헌정 사상 두 번째 대통령 탄핵소추 사태를 불렀다. 재벌에게 강제 모금해 만든 미르ㆍK스포츠 재단 설립 비리에서 출발한 의혹은 대통령 연설문 수정, 인사 개입 등 국정농단 사태로 번졌다. 최씨의 손에 자신의 의상은 물론이고 국정까지 맡겼다는 의혹에 국민은 탄핵을..
1101101.2016122	20161220	한국일보	[사설] 한류 열기에 찬물을 끼얹은 칠레 주재 외교관의 추태	한류,열기,찬물,외교관,칠레,주재,추태,칠레,주재,한국,외교관,여성,현지,성추행,장면,방송,공개,충격,사건,칠레,전역,방송,동영상,장면,조회수,기록,칠레,국민,공분,감정,촉발,칠레,외교관계,악영향,방송,외교관,행태,정도,공원,벤치,여성,강제,이마,입술,가슴,저속,발언,여성,여성,방안,키스,나라,대표,외교관,상상,추태,동영상,외교관,과거,성추행,여성,제보,현지,방송사,여성,접근,함정,취재,결과,사실,외교관,프로그램,애걸복걸,허리,장면,방송사,제보,여성,외교관,공원,키스,수치,자살,생각,외교관,교육,문화,홍보,현지인,대상,한국어,업무,한국,정부,초청,장학,선발,한국,유학,칠레,여성,인터뷰,외교관,문자,장학,선발,빌미,피해,호소,사람,한국,언어,문화,홍보,한류,전도사,행세,중남미,한류,열풍,칠레,K팝,한국,드라마,인기,열기,찬물,사건,충격,현지,교민,연대책임,사과,사태,외교부,사건,외교관,9월,여학생,현지,성추행,전력,평소,행실,교민,사회,직원,해외,파견,자질,점검,외교부,공관,근무,적격,제도,운영,사건,계기,외교부,파견,직원,장치,자질,점검,사태,재발	칠레에 주재하던 한국 외교관이 현지 10대 여성을 성추행하는 장면이 방송을 통해 그대로 공개되는 충격적 사건이 터졌다. 칠레 전역에 방송된 이 동영상 장면은 조회수 70만건 이상을 기록하면서 칠레 국민의 공분을 불러일으켰다. 반한 감정을 촉발하는 것은 물론, 칠레와의 외교관계에도 심대한 악영향을 미칠 것으로 우려된다.방송으로 드러난 이 외교관의 행태는 ..
1100611.2016122	20161220	서울신문	[사설] 한류에 먹칠한 현직 외교관의 미성년 성추행	한류,먹칠,현직,외교관,한류,전도사,외교관,한류,미끼,현지,미성년자,성추행,충격,칠레,프로그램,TV,고발,주칠레,한국,대사관,근무,외교관,현지,성추행,장면,프로그램,예고편,공개,현지,교민,칠레,국민,공분,영상,외교관,여학생,대화,강제,신체,접촉,시도,장면,현지,방송사,여학생,A씨,성추행,제보,제3,여학생,A씨,상대,함정,취재,A씨,프로그램,진행자,허리,망신,모습,영상,교민들,칠레,현지,교민,A씨,그동안,성추행,소문,교민,사회,조금,주의,국가,망신,해외,공관,파견,외교관,현지,나라,대표,면책특권,면책특권,범행,도구,사용,부여,외교관,일반,공직자,도덕성,요구,특권,외교관,한류,한글,학생,성추행,외교관,성적,일탈,행위,2010년,주몽골,대사,현지,여성,협박,2011년,중국,상하이,총영사관,직원,중국인,유부녀,불륜,사실,발각,충격,5년,외교부,징계,현황,자료,36건,징계,31%,성추문,사건,미성년자,상대,방송,주재국,현지,공개적,망신,외교부,그동안,외교관,행위,일탈,발생,엄벌,약속,약속,솜방망이,처벌,상하이,스캔,관련자,징계,온정주의,외교관,행위,일탈,고리,면책특권,포기,현지,경찰,수사,적극,여죄,형사처벌,본보기	한류 전도사가 돼도 모자랄 외교관이 한류를 미끼로 현지의 미성년자를 성추행해 충격을 주고 있다. 칠레의 한 TV 고발 프로그램은 최근 주칠레 한국대사관에 근무하는 외교관이 현지 미성년자를 성추행하는 장면을 담은 프로그램 예고편을 공개해 현지 교민은 물론 칠레 국민의 공분을 사고 있다. 영상에는 외교관 A씨가 여학생과 대화를 나누다 강제로 신체 접촉을 시..
1101101.20161208	20161208	한국일보	[사설] 중국 당국의 한류 콘텐츠 금지령, 졸렬한 보복 중단해야	중국,당국,금지령,한류,콘텐츠,보복,중단,중국,한국,연예인,광고출연,한류금지령,중국,당국,지시,중국,방송사,동영상,플랫폼,업체,미디어,지난달,중순,관장,정부기관,국가신문출판광전총국,방영,한류,콘텐츠,한한령,限韓令,구두,지시,확인,업체들,자사,계열사,공문,방송국,당국,통보,한국,연예인,광고,한국,상품,광고,방송,각종,스크린,한국인,얼굴,중국,당국,한류,제한,개입,주장,거짓,중국,한류,한국기업,한국제품,수출통관,불합리,무형,압박,제재,사실,중국,롯데그룹,매장,공장들,전례,세무조사,소방안전,위생,조사,집중적,중국,인지도,한국,제품,장벽,규제,강화,한국행,단체,관광객,규제,중국,관광객,서울,명동,동대문,지난달,중국인,급감,점포,정도,중국,조치,고고도미사일방어체계,사드,배치,보복,의심,여지,롯데,방위,조사,롯데,소유,골프장,경북,성주,사드,부지,제공,소문,중국,업체,지난달,체결,한일,군사,비밀,정보,보호,협정,GSOMIA,한령,강화,중국,당국,사드,불만,이해,당국,외교,경로,논의,사안,민간분야,보복,압박,공정,자유무역,시장질서,처사,자신들,도움,행동,세계,최대,시장,국가,자임,나라,자의,보복,신뢰,중국,당장,행동	중국에서 한국 연예인의 광고출연 등을 금지하는 ‘한류금지령’이 중국 당국의 지시에 의한 것으로 드러났다. 중국의 방송사와 동영상플랫폼 업체들은 지난달 중순 미디어를 관장하는 정부기관인 국가신문출판광전총국으로부터 한류 콘텐츠 방영을 금지하는 ‘한한령(限韓令)’을 구두로 지시받은 것으로 확인됐다. 이 업체들이 자사 계열사 등에 내린 공문에는 “모든 방송국이..
1100901.20161208	20161208	중앙일보	[사설] 정치는 탄핵되어도 경제는 살려야 한다	정치,탄핵,경제,경고음,경제,위기,경고음,최순실,사태,컨트롤,타워,실종,국정,혼란,진짜,위기,올수도,탄핵,탄핵,국정,혼란,국방,외교,안보,경제,사회,대비,국정,마비,상태,걱정,경제,탄핵,여부,별개,경제,정치,불안,경제,발목,경제,최순실,국정,농단,사태,경제,방치,사이,경제,나라,안팎,눈덩이,지경,기업,매출,소비,심리,7년,최악,경제,지표,곤두박질,경제,예측,기관,내년,전망,경제,성장,하향,조정,한국개발연구원,KDI,2.4%,전망치,비교,낙관,전망,국책연구기관,이례적,전망,탄핵,조기,대선,정치,반영,재계,계획,내년,경영,1300조,가계,지갑,유통,기업,한파,경제,빙하,걱정,극복,경제,리더십,정치,혼란,실종상태,나라,사정,다음주,당장,미국,금리,인상,예고,월가,인상,확률,100%,예고,악재,신흥국,위주,시장,발작,임계점,가계부채,급락,부동산,시장,굉음,붕괴,조율,정책,시장,도화선,출범,정부,도널드,트럼프,공세,트럼프,장관들,출신,경제,장관,아메리카,퍼스트,우선,미국,국익,요구,자유무역협정,FTA,재협상,요구,방위비,인상,기습적,중국,압박,사드,고도미사일방어,체계,빌미,유커,방한,제한,한류,한한령,限韓令,중국,진출,롯데,계열사,세무,소방,조사,방위,공세,일본,책임자,협상,통화,스와프,환율,무역,분쟁,조짐,타워,경제,컨트롤,실종,대비,대비,내년,경제,운용,계획,정부,현실,경제,정치,최순실,블랙홀,나라,이슈,정치,국정,혼란,표결,탄핵,정치,로드맵,제시,경제,리더십,복원,급선무,여야,경제비상대책회의,즉시,거국,경제비상,대책,회의,구성,경제	탄핵의 날이 밝았다. 탄핵이 되든 안 되든 오늘은 어제와 다를 것이다. 당분간 극심한 국정 혼란이 불가피할 것이다. 국방 외교 안보와 경제 사회가 일제히 흔들릴 수 있다. 단단히 대비하지 않으면 국정 마비, 무정부 상태로까지 이어질 것이란 우려가 나오고 있다. 가장 걱정은 경제다. 탄핵 여부와 별개로 경제는 굴러가야 한다. 정치 불안이 경제의 발목을 잡..
1100401.201612031	20161203	동아일보	[사설]롯데에 사드 보복하는 중국 옹졸하다	롯데,사드,보복,중국,중국,당국,베이징,상하이,청두,등지,150여,롯데,점포,롯데케미칼,롯데제과,현지,공장,세무조사,소방안전,위생조사,기업,특정,외국,차별,조사,롯데,자사,소유,골프장,경북,성주,사드,THAAD,배치,부지,제공,보복성,사드,배치,중국,보복,한국,드라마,프로그램,방영,한국,연예인,광고,출연,전면,한류,제한령,조치,한국행,단체,관광객,규제,태세,페루,지난달,남미,아시아태평양경제협력체,APEC,정상회의,국가주석,시진핑,중국,중국,경제,자유,노력,천명,외교,사안,불만,민간기업,치졸,보복,국제,무역,질서,자유무역,자격,보복,정부,외국기업,투자,김장수,주중,대사,출신,사드,입장,설득,사람,자료,국회,국정,감사,1월,8월,대사,활동,면담,차례,공식,활동,중국,인사,27차례,한반,정세,면담,정세,13차례,중국,백방,입장,설명,부당,조치,항의,모습,롯데쇼핑,중국,홍콩,현지법인,적자,기록,정도,실적,이참,기업들,중국,수출,비중,방안,생각,중국,수출의존도,2000년,10.7%,26%,급등,수출처,다변화	 중국 당국이 베이징 상하이 청두 등지의 150여 개 롯데 점포와 롯데케미칼 롯데제과 등 현지 공장에 일제히 세무조사와 소방안전 위생조사를 하고 있다. 특정 외국 기업을 찍어 무차별 조사한다는 것은 롯데가 자사 소유의 경북 성주 골프장을 사드(THAAD 고고도미사일방어체계) 배치 부지로 제공한 데 대한 보복성이 짙다. 사드 배치와 관련한 중국의 보복은 ..
1100901.20161202	20161202	중앙일보	[사설] 중국의 옹졸한 사드 보복   큰 나라답지 못하다	중국,사드,보복,나라,중국,정부,중국,진출,롯데그룹,사업장,동시다발적,세무,소방,위생,조사,이례,조치,사드,THAAD,고도미사일방어체계,보복,의혹,중국,본부,롯데그룹,상하이,중국,150여,롯데,점포,사업장,조사,중국,조치,롯데,성주골프장,지난달,경북,성주,골프장,부지,사드,배치,제공,보복,성격,중국,사드,보복,등가,대응,tit-for,tat,사드,배치,단계,진전,보복,수위,방식,중국,한국행,유커,遊客,관광객,지시,20%,축소,한류,제한,조치,주중,대사,중국,준공식,기업,공장,참석,축사,중국,사드,보복,한마디,나라,국가주석,시진핑,중국,이웃,국가,4원칙,성실,혜택,포용,정신,사드,주도,미국,대응,한국,기업,연예인,약자,타깃,분풀이,지적,북핵,北核,대비,한국,방어,조치,대안,제시,사드,반대,압력,안보,위협,중국,대국적,입장,사드,보복,철회,정부,사드,중국,입장,배려,조치,문화,경제,여타,분야,협력,강화,사드,안보,분야,발생,갈등,최소화,노력,기업,중국,시장,올인,리스크,신중,측면,전략,대중국,진출	중국 정부가 최근 중국에 진출한 롯데그룹 전 사업장에 대해 동시다발적인 세무 소방 위생 조사를 벌이는 이례적 조치로 사드(THAAD 고고도미사일방어체계) 보복이 아니냐는 의혹을 낳고 있다. 중국은 롯데그룹 상하이 본부를 비롯해 중국 내 150여 개 롯데 점포와 사업장에 대해 고강도 조사를 실시 중이다. 중국의 조치는 롯데가 지난달 경북 성주골프장을 사드..
1101101.20161127	20161127	한국일보	[사설] 경제ㆍ국정 표류, 한계상황 치닫고 있다	경제,국정,표류,한계상황,살얼음,살얼음,경제,전략,대응,국정,조금,차질,재앙,상황,청와대,국정,혼란,수습,최선,대통령,정작,박근혜,대책,국정,공백,혼란,증폭,장관들,수사,현실,대통령,결단,혼란,행정,상태,사실,공황,이임식,준비,황교안,총리,내각,김현웅,법무,장관,사의,표명,유지,상태,후보,도널드,트럼프,당선,대통령,글로벌,금융,시장,연일,급박,경제부총리,25일,정부,대책,회의,주재,유일호,부총리,사령탑,임종룡,부총리,내정자,사령탑,역할,상태,중국,사드,배치,한류,제재,자동차,배터리,중국,진출,한국,기업,견제,가동,차원,대응책,형편,핵심,국정,표류,공공,기관,성과,연봉,노동,개혁,추진,시금석,정책,철도,파업,최순실,사태,정부,상태,방치,민주노총,공무원,노조,대통령,퇴진,연일,광화문광장,상황,공공ㆍ노동ㆍ금융,교육,동력,개혁,증시,하락,조변석개,시장,특성,가계부채,부동산시장,정책,대응,상황,시중금리,금리인상,미국,금리,인상,트럼프,당선,글로벌,안전,자산,회귀,현상,상승세,한국개발연구원,KDI,가계,금리,포인트,상승,대출,부담,원리금,상환,14%,증가,1,300조,가계,부채,상황,경고음,정도,정부,대책,강화,대출,규제,응급처방,붕괴,국가,리더십,정부,마비,전략정책,표류,거시경제,무역,시장,청와대,정부,상황	모든 게 하나 둘씩 뒤엉키고 있다. 살얼음 판 위의 경제든, 전략적 대응이 시급한 국정이든, 조금씩 차질이 빚어지며 제각각 얽히고설켜 자칫 재앙을 부를 것 같은 상황이다. 청와대는 진작부터 “국정 혼란을 조속히 수습하는데 최선을 다하겠다”고 했다. 하지만 정작 박근혜 대통령의 대책 없는 ‘버티기’가 오히려 국정 공백과 혼란을 끝없이 증폭시키고 있다. 장..
1101001.201611251	20161125	한겨레	[한겨레 사설] 5천만의 열망을 모아 ‘시민혁명의 촛불’을 밝히자	5천만,열망,시민혁명,촛불,26일,국민,촛불,규모,사상,최대,집회,국민,행동,서울,광화문,150만,참여,전국,촛불,집회,인원,200만,남녘,농민들,갑오년,농민군,전봉준,투쟁단,광화문,집결,서울,1000여대,트랙터,시인,안도현,서울,전봉준,노래,대로,땅속,잔뿌리,이름,들꽃들,함성,촛불,주권자,염원,명령,국론,통일,국민,갤럽,여론,조사,지지율,박근혜,대통령,4%,대통령,정치,고향,대구,경북,지역,3%,국민,마음속,대통령,탄핵,대통령,보좌진,양심,즉시,자리,국민,석고대죄,대통령,범죄,소굴,청와대,만신창이,국정,수렁,경제,골병,기초,1300조,가계,폭탄,반신불수,대통령,정부,오기,나라,벼랑,체결,군사,정보,보호,협정,밀실,군사대국화,일본,먹잇감,사드,배치,막무가내,대중국,수출,16개월,내리막길,사드,파동,중국,한류,나라,경제,브레이크,고장,국정,폭주,저지,촛불,국민,직접행동,대통령,새누리당,친박,나라,한파,위축,촛불,촛불,나라,미국,유럽,포함,67곳,나라,동시,예정,촛불,네트워크,지구촌,법원,집회,청와대,200m,청와대,200m,행진,허용,국회,절차,대통령,탄핵,준비,광장,촛불,탄핵,별도,국민,대로,나라,정상,탄핵,나라,정상화,절차,절차,촛불,동력,직전,나라,마음,촛불,촛불,어둠,새날,나라,근본,새판,시민혁명,함성	26일 다시 온 국민이 촛불을 든다. 사상 최대 규모의 집회가 될 제5차 범국민행동에는 서울 광화문에만 150만명 이상이 참여할 것이라고 한다. 전국 곳곳에서 열리는 촛불집회 인원까지 합하면 200만명은 족히 넘을 듯하다. 남녘의 농민들은 갑오년의 농민군처럼 ‘전봉준 투쟁단’을 꾸려 함께 광화문에 집결한다. 서울로 올라오는 1000여대의 트랙터는 시인 ..
1100611.20161123	20161123	서울신문	[사설] 사드 불만에 금한령 내린 中, 졸렬하다	사드,불만,금한령,중국,정부,우리나라,사드,고도미사일방어체계,배치,불만,한류,배치,사드,배치,대립,중국,움직임,한류,규제,시작,지난달,한국,연예인,중국,활동,노골적,규제,상황,며칠,며칠,중국판,트위터,웨이보,책임자,장쑤성,방송국,한국,스타,출연,광고,방송,상부,통지,중국,정부,지침,사실,경로,확인,사드,배치,정부,입장,변화,중국,금한령,禁韓令,한류금지령,강도,중국,문화부,공식,홈페이지,확인,지난달,중국,공연,승인,한국,스타,현지,소식통,현실,한류,스타,등장,광고들,중국,연예인,교체,사태,중국,한류,보복,기세,중국,기업,기획사,한국,연예인,초청,문화,부서,문화,비준,중국,정부,제재,장치,강화,분위기,안보,외교,문화,장벽,협박,중국,정부,태도,국가,구성원,문화,취향,수단,외교,압박,발상,자체,시대착오적,시진핑,국가주석,아시아태평양경제협력체,APEC,기조연설,페루,정상,회의,외부,경제,자유,노력,금한령,보복,사실,진정성,의심,발언,한류,문화,지형,변화,콘텐츠,선제,대응,업체들,민간,업체,성과,외교,우리나라,국격,사드,유탄,한류,위기,정부,얼마,긴장감,대응,소문,금한령,실태,파악,걱정,우물,중국,정부,금한령,문서,공식화,정부,외교,문화,교류,별개,설득,대화	중국 정부가 우리나라의 사드(고고도미사일방어체계) 배치에 대한 불만을 한류 옥죄기로 드러내고 있다. 지난 7월 사드 배치 문제로 한 중 대립이 커지면서 중국은 한류 규제 움직임을 보이기 시작했다. 그러던 것이 지난달부터는 한국 연예인들의 중국 활동을 아예 노골적으로 규제하고 있는 상황이다. 며칠 전 중국판 트위터인 웨이보에는 “장쑤성 방송국 책임자가 한..
1100101.201611222	20161122	경향신문	[사설]끝내 한 일 정보협정 의결, 책임자 똑똑히 기억해 두겠다	정보,협정,의결,책임자,기억,정부,유일호,부총리,주재,국무회의,야당,시민,반대,군사정보보호협정안,의결,협정안,박근혜,대통령,재가,양국,서명,체결,발효,사안,중대,안보,국방부,지난달,협상,재개,기간,군사작전,처리,협정안,의결,사실,무효,범죄,피의자,국정,책임자,상실,식물대통령,문민통제,거부,군부,결정,권위,인정,대통령,총리,부총리,주재,국무회의,효력,자체,의심,상황,공청회,협정,강행,정부,결정,신뢰,대통령,협정,외국,자신,건재,과시,수단,사실,용납,국방부,북한,미사일,위협,효과적,대응,정보,공유,일본,정보,군사정보공유약정,협정,일본,자위대,빌미,한반도,진출,일본,아베,정권,전쟁,일본,추구,일본,위협,자위대,접근,북한,지역,시도,제어수단,협정,위험,선택,대비용,영토,사안,영토,처리,중국,협정,미국,주도,미사일,방어,체제,편입,중국,강화,한류,규제,보복,조치,가능성,배제,미국,행정부,출범,안보,지형,감안,협정,체결,협정,체결,동북아,정세,변동성,군사정보보호협정,갈등,사안,상황,통치,붕괴,강행,정부,중단,협상,재개,선언,기습작전,처리,시민,반대,묵살,협정,안보,중대,위협,요인,작용,가능성,시민들,협정,주도,동조,책임자들,기억,책임	정부는 어제 유일호 부총리 주재로 국무회의를 열어 야당과 시민이 반대하는 한 일 군사정보보호협정안을 의결했다. 협정안은 박근혜 대통령의 재가를 거쳐 오늘 한 일 양국의 서명으로 체결 발효된다. 중대 안보 사안을 지난달 27일 국방부의 협상 재개 발표 이후 한 달도 안되는 기간에 군사작전하듯 처리했다. 이런 협정안 의결은 사실상 무효다. 무엇보다 범죄 피..
1100611.20161114	20161114	서울신문	[사설] 재벌 총수, 정경유착 끊는 자세 필요하다	재벌,총수,정경유착,자세,사태,최순실,국정,농단,수사,검찰,재벌,총수,소환,조사,회장,주말,이틀간,정몽구,현대차,회장,김승연,한화,부회장,이재용,삼성전자,소환,소환,대상,총수,대통령,박근혜,개별,면담,7명,면담,이틀,이틀,청와대,안가,진행,삼성,SK,롯데,CJ그룹,총수들,대상,대통령,그룹,총수,독대,시점,미르재단,설립,대통령,한류,확산,대기업들,협조,취지,17명,기업,총수,공식,오찬,총수들,핵심,총수,면담,대국민,사과,대통령,기업들,자발적,국민,의혹,774억,거액,재벌들,의심,시점,대통령,총수들,비밀리,납득,국민,사이,합리,의심,근거,정황,경제수석실,청와대,경제,수석실,총수들,독대,기업,민원,사전,면담,자료,준비,의혹,제기,재계,현장,경영,승계,총수,사면,협조,민원,얘기,총수,소환,검찰,초강수,여론,의식,결과,기업들,재단,장악,최순실,압력,겨자,민심,기업,일방적,생각,맞춤,특혜,조건,암묵,뒷거래,의구심,무소불위,권력,행사,정치,구조,정상적,기업,운영,실세,권력,비위,해코지,기업,권력,종속,측면,사태,일개,민간인,농간,용처,원씩,사실,정경유착,고리,재벌들,비난,재벌개혁,국민,성토,연일,재벌,총수,사람,사정,뭉칫돈,양심,국정농단,장단,재벌들,국민,분노,난장판,대기업들,신뢰,회복	최순실 국정농단 사태를 수사 중인 검찰이 재벌 총수들을 직접 소환 조사했다. 지난 주말 이틀간 정몽구 현대차 회장, 김승연 한화 회장, 이재용 삼성전자 부회장 등이 줄줄이 소환됐다. 소환 대상인 대기업 총수는 지난해 7월 박근혜 대통령과 개별 면담을 했다는 7명이다. 당시 면담은 이틀 동안 청와대 안가에서 진행됐고 삼성, SK, 롯데, CJ그룹 등 총수..
